Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","428","Latvia","5112","Stocks","02151","Chickens","2024","2024","1000 An","5985","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02123","Goats","2024","2024","An","9060","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02131","Horses","2024","2024","An","9100","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","12","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02122","Sheep","2024","2024","An","69640","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02140","Swine / pigs","2024","2024","An","300060","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02132","Asses","2024","2024","An","13576","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","422","Lebanon","5114","Stocks","02196","Bees","2024","2024","No","325498","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02111","Cattle","2024","2024","An","75538","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","422","Lebanon","5112","Stocks","02151","Chickens","2024","2024","1000 An","73653","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02123","Goats","2024","2024","An","349391","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02131","Horses","2024","2024","An","3541","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02133","Mules and hinnies","2024","2024","An","3997","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02122","Sheep","2024","2024","An","430853","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02140","Swine / pigs","2024","2024","An","7474","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","422","Lebanon","5112","Stocks","02152","Turkeys","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02132","Asses","2024","2024","An","141951","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02111","Cattle","2024","2024","An","517450","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5112","Stocks","02151","Chickens","2024","2024","1000 An","534","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02123","Goats","2024","2024","An","700831","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02131","Horses","2024","2024","An","73968","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02133","Mules and hinnies","2024","2024","An","1519","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02122","Sheep","2024","2024","An","1913822","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02140","Swine / pigs","2024","2024","An","35490","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02111","Cattle","2024","2024","An","43270","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","430","Liberia","5112","Stocks","02151","Chickens","2024","2024","1000 An","8370","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5112","Stocks","02154","Ducks","2024","2024","1000 An","326","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02123","Goats","2024","2024","An","337439","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02122","Sheep","2024","2024","An","281696","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02140","Swine / pigs","2024","2024","An","273192","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02132","Asses","2024","2024","An","1610","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5114","Stocks","02196","Bees","2024","2024","No","36371","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02111","Cattle","2024","2024","An","208931","E","Estimated value",""
"QCL","Crops and livestock products","434","Libya","5112","Stocks","02151","Chickens","2024","2024","1000 An","38034","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02123","Goats","2024","2024","An","2726038","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02131","Horses","2024","2024","An","46676","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02133","Mules and hinnies","2024","2024","An","33119","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02122","Sheep","2024","2024","An","7491773","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","440","Lithuania","5114","Stocks","02196","Bees","2024","2024","No","226350","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02111","Cattle","2024","2024","An","599770","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02151","Chickens","2024","2024","1000 An","10476","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02154","Ducks","2024","2024","1000 An","12","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02153","Geese","2024","2024","1000 An","6","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02123","Goats","2024","2024","An","13490","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02131","Horses","2024","2024","An","12827","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","49","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02122","Sheep","2024","2024","An","124410","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02140","Swine / pigs","2024","2024","An","496790","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02152","Turkeys","2024","2024","1000 An","140","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02111","Cattle","2024","2024","An","180530","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5112","Stocks","02151","Chickens","2024","2024","1000 An","186","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02123","Goats","2024","2024","An","4422","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02131","Horses","2024","2024","An","4054","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02122","Sheep","2024","2024","An","9635","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02140","Swine / pigs","2024","2024","An","64810","A","Official figure",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02132","Asses","2024","2024","An","164","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5114","Stocks","02196","Bees","2024","2024","No","136668","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02111","Cattle","2024","2024","An","6957211","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02151","Chickens","2024","2024","1000 An","43553","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02154","Ducks","2024","2024","1000 An","4651","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02153","Geese","2024","2024","1000 An","3009","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02123","Goats","2024","2024","An","1738386","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02131","Horses","2024","2024","An","520","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","133","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02122","Sheep","2024","2024","An","925907","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02140","Swine / pigs","2024","2024","An","2124304","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02152","Turkeys","2024","2024","1000 An","2484","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02132","Asses","2024","2024","An","7689","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02111","Cattle","2024","2024","An","2307952","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5112","Stocks","02151","Chickens","2024","2024","1000 An","20039","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02123","Goats","2024","2024","An","13790630","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02131","Horses","2024","2024","An","235","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02122","Sheep","2024","2024","An","436701","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02140","Swine / pigs","2024","2024","An","12140948","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02112","Buffalo","2024","2024","An","70521","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02111","Cattle","2024","2024","An","730318","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5112","Stocks","02151","Chickens","2024","2024","1000 An","326057","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5112","Stocks","02154","Ducks","2024","2024","1000 An","9551","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02123","Goats","2024","2024","An","344210","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02131","Horses","2024","2024","An","4437","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02122","Sheep","2024","2024","An","139393","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02140","Swine / pigs","2024","2024","An","1234242","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02132","Asses","2024","2024","An","1263440","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2024","2024","No","38238","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02111","Cattle","2024","2024","An","14040120","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5112","Stocks","02151","Chickens","2024","2024","1000 An","63326","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02123","Goats","2024","2024","An","33803901","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02131","Horses","2024","2024","An","644989","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02122","Sheep","2024","2024","An","24483549","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02140","Swine / pigs","2024","2024","An","91478","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02111","Cattle","2024","2024","An","13800","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02123","Goats","2024","2024","An","6670","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02122","Sheep","2024","2024","An","14560","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02140","Swine / pigs","2024","2024","An","37210","A","Official figure",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02132","Asses","2024","2024","An","361514","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02111","Cattle","2024","2024","An","1992320","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5112","Stocks","02151","Chickens","2024","2024","1000 An","4810","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02123","Goats","2024","2024","An","7149823","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02131","Horses","2024","2024","An","66358","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02122","Sheep","2024","2024","An","11208099","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02132","Asses","2024","2024","An","60","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02112","Buffalo","2024","2024","An","25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02111","Cattle","2024","2024","An","3500","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02151","Chickens","2024","2024","1000 An","16557","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02154","Ducks","2024","2024","1000 An","38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02153","Geese","2024","2024","1000 An","20","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02123","Goats","2024","2024","An","23038","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02131","Horses","2024","2024","An","144","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02133","Mules and hinnies","2024","2024","An","20","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","5","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02122","Sheep","2024","2024","An","5050","E","Estimated value",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02140","Swine / pigs","2024","2024","An","23712","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02152","Turkeys","2024","2024","1000 An","2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02132","Asses","2024","2024","An","3293871","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2024","2024","No","2139447","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02111","Cattle","2024","2024","An","36933201","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02151","Chickens","2024","2024","1000 An","627299","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02123","Goats","2024","2024","An","8807414","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02131","Horses","2024","2024","An","6421075","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02133","Mules and hinnies","2024","2024","An","3292654","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","1427","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02122","Sheep","2024","2024","An","8866253","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02140","Swine / pigs","2024","2024","An","19856591","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02152","Turkeys","2024","2024","1000 An","3822","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02112","Buffalo","2024","2024","An","168","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02111","Cattle","2024","2024","An","18180","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5112","Stocks","02151","Chickens","2024","2024","1000 An","193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02123","Goats","2024","2024","An","4926","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02140","Swine / pigs","2024","2024","An","39004","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02132","Asses","2024","2024","An","26","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2024","2024","No","15434","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02111","Cattle","2024","2024","An","5074552","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5112","Stocks","02151","Chickens","2024","2024","1000 An","1830","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02123","Goats","2024","2024","An","22920180","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02131","Horses","2024","2024","An","4683233","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02122","Sheep","2024","2024","An","24491124","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02140","Swine / pigs","2024","2024","An","21258","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2024","2024","No","113794","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02111","Cattle","2024","2024","An","67496","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5112","Stocks","02151","Chickens","2024","2024","1000 An","1070","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02123","Goats","2024","2024","An","26833","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02131","Horses","2024","2024","An","4253","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02122","Sheep","2024","2024","An","144916","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02140","Swine / pigs","2024","2024","An","29270","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02132","Asses","2024","2024","An","798054","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2024","2024","No","393550","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02111","Cattle","2024","2024","An","2365210","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5112","Stocks","02151","Chickens","2024","2024","1000 An","233000","E","Estimated value",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02123","Goats","2024","2024","An","5709531","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02131","Horses","2024","2024","An","158195","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02133","Mules and hinnies","2024","2024","An","291023","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02122","Sheep","2024","2024","An","19892910","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02140","Swine / pigs","2024","2024","An","7782","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","504","Morocco","5112","Stocks","02152","Turkeys","2024","2024","1000 An","14870","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02132","Asses","2024","2024","An","52207","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2024","2024","No","48456","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02111","Cattle","2024","2024","An","2467082","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02151","Chickens","2024","2024","1000 An","19881","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02154","Ducks","2024","2024","1000 An","2750","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02153","Geese","2024","2024","1000 An","16473","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02123","Goats","2024","2024","An","4101030","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","128","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02122","Sheep","2024","2024","An","229764","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02140","Swine / pigs","2024","2024","An","1755399","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02152","Turkeys","2024","2024","1000 An","172","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","104","Myanmar","5114","Stocks","02196","Bees","2024","2024","No","61224","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02112","Buffalo","2024","2024","An","2075000","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02111","Cattle","2024","2024","An","10800000","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02151","Chickens","2024","2024","1000 An","135000","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02154","Ducks","2024","2024","1000 An","11500","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02153","Geese","2024","2024","1000 An","5857","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02123","Goats","2024","2024","An","2300000","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02131","Horses","2024","2024","An","117653","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02133","Mules and hinnies","2024","2024","An","1057","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02194","Other birds","2024","2024","1000 An","738","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02122","Sheep","2024","2024","An","540000","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02140","Swine / pigs","2024","2024","An","7800000","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02152","Turkeys","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02132","Asses","2024","2024","An","164116","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02111","Cattle","2024","2024","An","2907986","E","Estimated value",""
"QCL","Crops and livestock products","516","Namibia","5112","Stocks","02151","Chickens","2024","2024","1000 An","4181","E","Estimated value",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02123","Goats","2024","2024","An","1785997","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02131","Horses","2024","2024","An","40718","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","6799","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","516","Namibia","5112","Stocks","02194","Other birds","2024","2024","1000 An","139","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02122","Sheep","2024","2024","An","1921652","E","Estimated value",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02140","Swine / pigs","2024","2024","An","87256","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","520","Nauru","5112","Stocks","02151","Chickens","2024","2024","1000 An","5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","520","Nauru","5111","Stocks","02140","Swine / pigs","2024","2024","An","3034","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02112","Buffalo","2024","2024","An","3307031","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02111","Cattle","2024","2024","An","5198388","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5112","Stocks","02151","Chickens","2024","2024","1000 An","56916","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5112","Stocks","02154","Ducks","2024","2024","1000 An","797","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02123","Goats","2024","2024","An","15289954","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02122","Sheep","2024","2024","An","633222","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02140","Swine / pigs","2024","2024","An","1497411","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5114","Stocks","02196","Bees","2024","2024","No","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02111","Cattle","2024","2024","An","3562000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02151","Chickens","2024","2024","1000 An","89231","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02154","Ducks","2024","2024","1000 An","470","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02123","Goats","2024","2024","An","552000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02131","Horses","2024","2024","An","102143","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","263","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02122","Sheep","2024","2024","An","607000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02140","Swine / pigs","2024","2024","An","10192000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02152","Turkeys","2024","2024","1000 An","516","A","Official figure",""
"QCL","Crops and livestock products","540","New Caledonia","5114","Stocks","02196","Bees","2024","2024","No","10651","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02111","Cattle","2024","2024","An","77281","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","540","New Caledonia","5112","Stocks","02151","Chickens","2024","2024","1000 An","618","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02123","Goats","2024","2024","An","1550","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02131","Horses","2024","2024","An","10725","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2024","2024","An","1753","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02140","Swine / pigs","2024","2024","An","36916","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","554","New Zealand","5114","Stocks","02196","Bees","2024","2024","No","533838","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02111","Cattle","2024","2024","An","9516288","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02151","Chickens","2024","2024","1000 An","24574","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02154","Ducks","2024","2024","1000 An","184","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02153","Geese","2024","2024","1000 An","89","I","Value imputed by a receiving agency",""
